filename;academie;nom_de_l_organisme_gestionnaire;ndegfiness_de_l_etablissement_de_formation;nom_de_l_etablissement_de_formation;sigle_de_l_etablissement_de_formation;adresse_de_l_etablissement_de_formation;commune_de_l_etablissement_de_formation;code_uai_de_l_etablissement_source_onisep_data_education_gouv_fr;nom_site_de_formation;adresse_site_de_formation;adressegeoloc;dpt_site_de_formation;cp_site_de_formation;commune_site_de_formation;libelle_formation;sigle_diplome;code_diplome;niveau;duree_formation;p2023;geo
social;Créteil;ASSOCIATION INSTITUT PARMENTIER;750826356;IRTS PARIS IDF PARMENTIER;IRTS PARMENTIER;145 avenue Parmentier - 75010 PARIS;PARIS;NC;IRTS PARIS IDF - Etablissement de Melun;8 bis Eugène Gonon 77000 MELUN;8 bis Eugène Gonon;77;77000;MELUN;Technicien de l’intervention sociale et familiale;DETISF;46033203;4;2 ans;25.0;48.52979, 2.65843
social;Versailles;FEDERATION DE L'ARCHE EN FRANCE;750830200;L'ARCHE EN FRANCE;ARCHE EN FRANCE;12 rue Copreaux 75015 PARIS;PARIS;NC;ARCHE EN FRANCE;Maison Association Massabielle - Saint Joseph 1 rue Auguste Rey 95390 SAINT PRIX;1 rue Auguste Rey;95;95390;SAINT-PRIX;Accompagnant éducatif et social;DEAES;56033207;3;1 an;25.0;49.013513, 2.272971
social;Versailles;Lycée Camille PISSARRO;950809129;Lycée Camille PISSARRO;-;1 rue Henri Matisse - 95300 PONTOISE;PONTOISE;0950649P;Lycée Camille PISSARRO;"1 rue Henri Matisse
95300 PONTOISE";1 rue Henri Matisse;95;95300;PONTOISE;Conseiller en Economie Sociale et Familiale;DECESF;26033206;6;1 an;16.0;49.056975, 2.090345
social;Créteil;Lycée des Métiers de la santé et du travail social ROSA PARKS;0932667U;LYCEE DES METIERS DE LA SANTE ET DU TRAVAIL SOCIAL ROSA PARKS;-;"70 avenue Georges Sand - Cité Montjoie
93400 SAINT-DENIS";SAINT-DENIS;0932667U;Lycée des Métiers de la santé et du travail social ROSA PARKS;"70 avenue Georges Sand
Cité Montjoie
93400 SAINT-DENIS";70 avenue Georges Sand;93;93400;SAINT-DENIS;Conseiller en Economie Sociale et Familiale;DECESF;26033206;6;1 an;15.0;48.919405, 2.334514
sanitaire;Versailles;AFTRAL AFT IFTIM (OF et CFA transports sanitaires);;AFTRAL AFT IFTIM (OF et CFA transports sanitaires);;;;;AFTRAL AFT IFTIM (OF et CFA transports sanitaires);;11 ROUTE PRINCIPALE DU PORT;92;92230;GENNEVILLIERS;Ambulancier (AMB);;56033104T;3;1 an;50.0;48.941406, 2.294787
sanitaire;Créteil;AFTRAL AFT IFTIM (OF et CFA transports sanitaires);;AFTRAL AFT IFTIM (OF et CFA transports sanitaires);;;;;AFTRAL AFT IFTIM (OF et CFA transports sanitaires);;RUE DU ZINC;77;77176;SAVIGNY LE TEMPLE;Ambulancier (AMB);;56033104T;3;1 an;50.0;48.596641, 2.585744
sanitaire;Versailles;APHP - Antoine Béclère;920008109;APHP - Antoine Béclère;;;;;APHP - Antoine Béclère;;157 RUE DE LA PORTE DE TRIVAUX;92;92140;CLAMART;Aide soignant (AS);;56033102T;4;1 an;40.0;48.789912, 2.253786
sanitaire;Versailles;APHP - Louis Mourier;920008158;APHP - Louis Mourier;;;;;APHP - Louis Mourier;;178 RUE DES RENOUILLERS;92;92700;COLOMBES;Infirmier (IDE);;36033102T;6;3 ans;100.0;48.923449, 2.236022
sanitaire;Versailles;APHP - Raymond Poincaré;920008208;APHP - Raymond Poincaré;;;;;APHP - Raymond Poincaré;;104 BOULEVARD RAYMOND POINCARE;92;92380;GARCHES;Aide soignant (AS);;56033102T;4;1 an;40.0;48.83838, 2.170731
sanitaire;Paris;APHP - Saint-Louis;750018988;APHP - Saint-Louis;;;;;APHP - Saint-Louis;;1 AVENUE CLAUDE VELLEFAUX;75;75010;PARIS;Infirmier (IDE);;36033102T;6;3 ans;95.0;48.872907, 2.369788
sanitaire;Versailles;CASH;920008299;CASH;;;;;CASH;;1 rue du 1er Mai;92;92000;NANTERRE;Infirmier (IDE);;36033102T;6;3 ans;105.0;48.908478, 2.212569
sanitaire;Créteil;CH Léon BINET - CHLB;770009009;CH Léon BINET - CHLB;;;;;CH Léon BINET - CHLB;;ROUTE DE LA CHALAUTRE;77;77160;PROVINS;Aide soignant (AS);;56033102T;4;1 an;50.0;48.53048, 3.311743
sanitaire;Paris;CH les DIACONESSES de Reuilly;750801656;CH les DIACONESSES de Reuilly;;;;;CH les DIACONESSES de Reuilly;;95 RUE DE REUILLY;75;75012;PARIS;Aide soignant (AS);;56033102T;4;1 an;40.0;48.844113, 2.390565
sanitaire;Versailles;CH Simone VEIL - IF Françoise DOLTO;950005389;CH Simone VEIL - IF Françoise DOLTO;;;;;CH Simone VEIL - IF Françoise DOLTO;;14 RUE DE SAINT PRIX;95;95600;EAUBONNE;Aide soignant (AS);;56033102T;4;1 an;97.0;48.999935, 2.269504
sanitaire;Versailles;"CHSF-GHSF sud francilien
Evry";910005719;"CHSF-GHSF sud francilien
Evry";;;;;"CHSF-GHSF sud francilien
Evry";;2 rue Pierre Fontaine;91;91000;EVRY;Infirmier (IDE);;36033102T;6;3 ans;220.0;48.619597, 2.452838
sanitaire;Paris;CRF école de la CROIX ROUGE FRANCAISE;750814337;CRF école de la CROIX ROUGE FRANCAISE;;;;;CRF école de la CROIX ROUGE FRANCAISE;;96 RUE DIDOT;75;75014;PARIS;Ambulancier (AMB);;56033104T;3;1 an;40.0;48.827586, 2.314743
sanitaire;Versailles;DOMEA SARL - groupe ORPEA;780018768;DOMEA SARL - groupe ORPEA;;;;;DOMEA SARL - groupe ORPEA;;66 CHEMIN DE LA CHAPELLE;78;78470;SAINT REMY LES CHEVREUSE;Aide soignant (AS);;56033102T;4;1 an;50.0;48.714241, 2.073946
sanitaire;Paris;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - école de puériculture Paris (reprise lycée rabelais);750712341;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - école de puériculture Paris (reprise lycée rabelais);;;;;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - école de puériculture Paris (reprise lycée rabelais);;158 rue de Bagnolet;75;75020;PARIS;Puériculture (Puer);;36033105T;6;1 an;46.0;48.862781, 2.407233
sanitaire;Créteil;GRETA MTI 77 - lycée Jean Moulin;770016574;GRETA MTI 77 - lycée Jean Moulin;;;;;GRETA MTI 77 - lycée Jean Moulin;;6 AVENUE JEAN MOULIN;77;77200;TORCY;Aide soignant (AS);;56033102T;4;1 an;112.0;48.836079, 2.657643
sanitaire;Créteil;"Hôpitaux de Saint Maurice
ENKRE (Ecole Nationale de Kinésithérapie et de Rééducation)";940000581;"Hôpitaux de Saint Maurice
ENKRE (Ecole Nationale de Kinésithérapie et de Rééducation)";;;;;"Hôpitaux de Saint Maurice
ENKRE (Ecole Nationale de Kinésithérapie et de Rééducation)";;1 RUE DU VAL D'OSNE;94;94410;SAINT MAURICE;Masseur Kinésithérapeute (MK);;36033109T;7;3 ans;98.0;48.818282, 2.424305
sanitaire;Versailles;IFAC 92 - Institut de formation d'animation et de conseil (78);;IFAC 92 - Institut de formation d'animation et de conseil (78);;;;;IFAC 92 - Institut de formation d'animation et de conseil (78);;2 RUE NORMANDIE NIEMEN;78;78990;ELANCOURT;Auxiliaire de puériculture (AP);;56033103T;4;1 an;52.0;48.794749, 1.975912
sanitaire;Paris;ISRP - Institut supérieur de rééducation psychomotrice;750814600;ISRP - Institut supérieur de rééducation psychomotrice;;;;;ISRP - Institut supérieur de rééducation psychomotrice;;19 RUE GALLIENI;92;92100;BOULOGNE BILLANCOURT;Psychomotricien (PSYCHO);;36033110T;5;3 ans;220.0;48.837816, 2.250213
sanitaire;Paris;Institut Supérieur Clorivière (ISC);750043580;Institut Supérieur Clorivière (ISC);;;;;Institut Supérieur Clorivière (ISC);;119 Boulevard Diderot;75;75012;PARIS;Aide soignant (AS);;56033102T;4;1 an;55.0;48.84801, 2.391266
sanitaire;Versailles;lycée Etienne Jules Marey;920013828;lycée Etienne Jules Marey;;;;;lycée Etienne Jules Marey;;154 RUE DE SILLY;92;92100;BOULOGNE BILLANCOURT;Aide soignant (AS);;56033102T;4;1 an;44.0;48.832176, 2.23377
sanitaire;Versailles;lycée Fernand et Nadia Léger;;lycée Fernand et Nadia Léger;;;;;lycée Fernand et Nadia Léger;;7 ALLEE FERNAND ET NADIA LEGER;95;95100;ARGENTEUIL;Aide soignant (AS);;56033102T;4;1 an;44.0;48.951595, 2.226456
sanitaire;Versailles;lycée Gustave Eiffel;920814761;lycée Gustave Eiffel;;;;;lycée Gustave Eiffel;;78 AVENUE DU PRESIDENT POMPIDOU;92;92500;RUEIL-MALMAISON;Auxiliaire de puériculture (AP);;56033103T;4;1 an;28.0;48.871127, 2.194148
sanitaire;Versailles;lycée Henri Poincaré;;lycée Henri Poincaré;;;;;lycée Henri Poincaré;;36 RUE LEON BOURGEOIS;91;91120;PALAISEAU;Aide soignant (AS);;56033102T;4;1 an;42.0;48.703615, 2.237389
sanitaire;Créteil;lycée Henri Sellier;;lycée Henri Sellier;;;;;lycée Henri Sellier;;73 AVENUE DU COLONEL FABIEN;93;93190;LIVRY GARGAN;Aide soignant (AS);;56033102T;4;1 an;58.0;48.918285, 2.516013
sanitaire;Versailles;lycée Jean Jaurès;;lycée Jean Jaurès;;;;;lycée Jean Jaurès;;280 AVENUE JEAN JAURES;92;92290;CHATENAY-MALABRY;Aide soignant (AS);;56033102T;4;1 an;30.0;48.767461, 2.255659
social;Paris;ASSOCIATION REGIONALE D'INTERVENTION POUR LA FORMATION DANS LES METIERS DU SOCIAL;940010648;ANDESI;ANDESI;6 Rue de l'Asile Popincourt - 75011 PARIS;PARIS;NC;ANDESI;6 Rue de l'Asile Popincourt - 75011 PARIS;6 Rue de l'Asile Popincourt;75;75011;PARIS;Certificat d'aptitude aux fonctions d'encadrement et de responsable d'unité d'intervention sociale;CAFERUIS;26033207;6;2 ans;25.0;48.85968, 2.37411
social;Créteil;ANIMATION 94;940020167;ANIMATION 94;ANIMATION 94;1 Rue du Moutier, 94190 Villeneuve-Saint-Georges;VILLENEUVE SAINT GEORGES;NC;ANIMATION 94;1 Rue du Moutier, 94190 Villeneuve-Saint-Georges;1 Rue du Moutier;94;94190;VILLENEUVE SAINT GEORGES;Accompagnant éducatif et social;DEAES;56033204;3;1 an;120.0;48.728408, 2.44809
social;Versailles;SAUVEGARDE DE L'ENFANT, DE L'ADOLESCENT ET DE L'ADULTE EN YVELINES;780801064;BUC RESSOURCES;BUC RESSOURCES;1 bis rue Louis Massotte - 78530 BUC;BUC;0783192W;BUC RESSOURCES;1 bis rue Louis Massotte - 78530 BUC;1 bis rue Louis Massotte;78;78530;BUC;Accompagnant éducatif et social;DEAES;56033205;3;1 an;85.0;48.774267, 2.127061
social;Versailles;SAUVEGARDE DE L'ENFANT, DE L'ADOLESCENT ET DE L'ADULTE EN YVELINES;780801064;BUC RESSOURCES;BUC RESSOURCES;1 bis rue Louis Massotte – 78530 BUC;BUC;0783192W;BUC RESSOURCES;1 bis rue Louis Massotte - 78530 BUC;1 bis rue Louis Massotte;78;78530;BUC;Educateur Spécialisé;DEES;26033202;6;3 ans;150.0;48.774267, 2.127061
social;Créteil;ASSOCIATION REGIONALE DES CEMEA IDF;930810700;"CEMEA IDF - ARIF
CENTRE DE FORMATION AUX PROFESSIONS EDUCATIVES ET SOCIALES";CEMEA IDF CFPES;65 Rue des Cités – 93300 AUBERVILLIERS;AUBERVILLIERS;0932319R;CFPES CEMEA IDF;65 rue des Cités - 93300 AUBERVILLIERS;65 rue des Cités;93;93300;AUBERVILLIERS;Educateur Spécialisé;DEES;26033202;6;3 ans;67.0;48.905763, 2.387206
social;Créteil;DEPARTEMENT DE SEINE SAINT DENIS;930019849;CENTRE DE FORMATION DES ASSISTANTS FAMILIAUX;-;Immeuble Européen2, Hall A, 203-2013 avenue Paul Vaillant Couturier 93000 BOBIGNY;BOBIGNY;NC;Centre de formation départemental de l'accueil familial;Immeuble Européen2, Hall A, 203-2013 avenue Paul Vaillant Couturier 93000 BOBIGNY;203 avenue Paul Vaillant Couturier;93;93000;BOBIGNY;Assistant familial;DEAF;-;3;2 ans;36.0;48.907781, 2.452193
social;Paris;AEFPP - ASSOCIATION ECOLE DE FORMATION PSYCHO-PEDAGOGIQUE;750814253;ECOLE DE FORMATION PSYCHO-PEDAGOGIQUE;EFPP;22 rue Cassette - 75006 PARIS;PARIS;0753696K;EFPP;24-26 Rue Louis Armand, 75015 Paris;24 Rue Louis Armand;75;75015;PARIS;Accompagnant éducatif et social;DEAES;56033207;3;1 an;30.0;48.832758, 2.277335
social;Paris;AEFPP - ASSOCIATION ECOLE DE FORMATION PSYCHO-PEDAGOGIQUE;750814253;ECOLE DE FORMATION PSYCHO-PEDAGOGIQUE;EFPP;24-26 rue Louis Armand - 75015 PARIS;PARIS;0753696K;EFPP;24-26 Rue Louis Armand - 75015 PARIS;24 Rue Louis Armand;75;75015;PARIS;Educateur Spécialisé;DEES;26033202;6;3 ans;70.0;48.832758, 2.277335
social;Versailles;AGIRFASE;910814136;INSTITUT DE RECHERCHE ET DE FORMATION A L'ACTION SOCIALE;IRFASE;5 Terrasses Agora - 91034 EVRY;EVRY CEDEX;0912154X;IRFASE;5 Terrasses Agora - 91034 EVRY;5 Terrasses Agora;91;91000;Évry-Courcouronnes;Assistant de Service Social;DEASS;26033205;6;3 ans;45.0;48.626438, 2.431824
social;Versailles;INSTITUT DE RESSOURCES EN INTERVENTION SOCIALE;920013349;INSTITUT DE RESSOURCES EN INTERVENTION SOCIALE;IRIS;6 bis rue Denis Papin - 92600 ASNIERES/SEINE;ASNIERES/SEINE;NC;IRIS;6 bis rue Denis Papin - 92600 ASNIERES/SEINE;6 bis rue Denis Papin;92;92600;ASNIERES SUR SEINE;Educateur Jeunes Enfants;DEEJE;26033203;6;3 ans;23.0;48.906584, 2.283114
social;Créteil;FONDATION INFA;940020183;INSTITUT NATIONAL DE FORMATION ET D'APPLICATION;INFA;12 Avenue de Val de Fontenay - 94120 FONTENAY-SOUS-BOIS;FONTENAY SOUS BOIS;0941869W;INFA;12 Avenue de Val de Fontenay - 94120 FONTENAY-SOUS-BOIS;12 Avenue de Val de Fontenay;94;94120;FONTENAY-SOUS-BOIS;Certificat d'aptitude aux fonctions d'encadrement et de responsable d'unité d'intervention sociale;CAFERUIS;26033207;6;2 ans;30.0;48.85339, 2.48769
social;Créteil;FONDATION ITSRS;920806890;IRTS IDF MONTROUGE - NEUILLY/MARNE;IRTS IDF;150 avenue Paul-Vaillant Couturier 93330 NEUILLY-SUR-MARNE;NEUILLY-SUR-MARNE;0932755P;IRTS IDF MONTROUGE - NEUILLY/MARNE - Site Neuilly/Marne;150 avenue Paul-Vaillant Couturier - 93330 NEUILLY-SUR-MARNE;150 avenue Paul-Vaillant Couturier;93;93330;NEUILLY SUR MARNE;Accompagnant éducatif et social;DEAES;56033205;3;1 an;30.0;48.866455, 2.561007
social;Paris;ASSOCIATION INSTITUT PARMENTIER;750826356;IRTS PARIS IDF PARMENTIER;IRTS PARMENTIER;145 avenue Parmentier - 75010 PARIS;PARIS;NC;IRTS PARIS IDF - Etablissement de Paris;145 avenue Parmentier - 75010 PARIS;145 avenue Parmentier;75;75010;PARIS;Certificat d'Aptitude aux Fonctions de Directeur d'Établissement ou de Service d'intervention sociale;CAFDES;16033202;7;2 ans;50.0;48.870777, 2.370284
social;Créteil;AFRIS PARIS PARMENTIER (Association de Formation et de Recherche en Intervention Sociale et médico-sociale de Paris – Parmentier);750826356;IRTS PARIS IDF PARMENTIER;IRTS PARMENTIER;145 avenue Parmentier - 75010 PARIS;PARIS;NC;IRTS PARIS IDF - Etablissement de Melun;8 bis, rue Eugène Gonon – 77000 MELUN;8 bis Eugène Gonon;77;77000;MELUN;Certificat d'aptitude aux fonctions d'encadrement et de responsable d'unité d'intervention sociale;CAFERUIS;26033207;6;2 ans;20.0;48.52979, 2.65843
social;Versailles;L'HORIZON;920021409;L'HORIZON;-;6 rue Paul Bert - 92240 MALAKOFF;MALAKOFF;0754786V;L'HORIZON;6 rue Paul Bert - 92240 MALAKOFF;6 rue Paul Bert;92;92240;MALAKOFF;Educateur Jeunes Enfants;DEEJE;26033203;6;3 ans;81.0;48.818671, 2.297046
social;Créteil;UMEG;-;Unité Mobile Evaluation Gérontologie;UMEG;15 rue Louis Braille 94100 - Saint Maur des Fossés;SAINT MAUR DES FOSSES;NC;UMEG;15 rue Louis Braille 94100 Saint Maur des Fossés;15 rue Louis Braille;94;94100;ST MAUR DES FOSSES;Accompagnant éducatif et social;DEAES;56033207;3;1 an;14.0;48.802193, 2.478214
sanitaire;Créteil;APHP - Emile Roux;940802317;APHP - Emile Roux;;;;;APHP - Emile Roux;;4 AVENUE DE VERDUN;94;94450;LIMEIL BREVANNES;Aide soignant (AS);;56033102T;4;1 an;40.0;48.751738, 2.486995
sanitaire;Paris;APHP - Pitié Salpêtrière;750100125;APHP - Pitié Salpêtrière;;;;;APHP - Pitié Salpêtrière;;47 BOULEVARD DE L' HOPITAL;75;75013;PARIS;Aide soignant (AS);;56033102T;4;1 an;40.0;48.840209, 2.36322
sanitaire;Paris;APHP - Saint Vincent de Paul - école Baudelocque;750803199;APHP - Saint Vincent de Paul - école Baudelocque;;;;;APHP - Saint Vincent de Paul - école Baudelocque;;123 BOULEVARD DU PORT ROYAL;75;75014;PARIS;Sage-femme (SF);;36033111T;7;4 ans;35.0;48.839126, 2.33793
sanitaire;Créteil;GHEF - CH de Coulommiers (école) - GRAND HOPITAL DE L'EST FRANCILIEN;770008878;GHEF - CH de Coulommiers (école) - GRAND HOPITAL DE L'EST FRANCILIEN;;;;;GHEF - CH de Coulommiers (école) - GRAND HOPITAL DE L'EST FRANCILIEN;;28 AVENUE VICTOR HUGO;77;77120;COULOMMIERS;Auxiliaire de puériculture (AP);;56033103T;4;1 an;20.0;48.814504, 3.08278
sanitaire;Versailles;CH Foch;920806437;CH Foch;;;;;CH Foch;;11 RUE GUILLAUME LENOIR;92;92150;SURESNES;Infirmier (IDE);;36033102T;6;3 ans;85.0;48.872061, 2.219971
sanitaire;Paris;GHU Paris Psychiatrie & Neurosciences;750037012;CH Sainte-Anne (site) - GHU Paris Psychiatrie & Neurosciences;;;;;CH Sainte-Anne (site) - GHU Paris Psychiatrie & Neurosciences;;1 RUE CABANIS;75;75014;PARIS;Infirmier (IDE);;36033102T;6;3 ans;148.0;48.830228, 2.340449
sanitaire;Versailles;CH Simone VEIL - IF Françoise DOLTO;950005389;CH Simone VEIL - IF Françoise DOLTO;;;;;CH Simone VEIL - IF Françoise DOLTO;;14 RUE DE SAINT PRIX;95;95600;EAUBONNE;Infirmier (IDE);;36033102T;6;3 ans;101.0;48.999935, 2.269504
sanitaire;Créteil;CH SUD 77 montereau;770008969;CH SUD 77 montereau;;;;;CH SUD 77 montereau;;1 BIS RUE VICTOR HUGO;77;77130;MONTEREAU-FAULT-YONNE;Aide soignant (AS);;56033102T;4;1 an;85.0;48.382867, 2.953969
sanitaire;Versailles;"CHSF-GHSF sud francilien
Evry";910005719;"CHSF-GHSF sud francilien
Evry";;;;;"CHSF-GHSF sud francilien
Evry";;2 rue Pierre Fontaine;91;91100;EVRY;Aide soignant (AS);;56033102T;4;1 an;60.0;48.612822, 2.483239
sanitaire;Versailles;CHI de Meulan les Mureaux - CHIMM (GHT 78 nord);780000428;CHI de Meulan les Mureaux - CHIMM (GHT 78 nord);;;;;CHI de Meulan les Mureaux - CHIMM (GHT 78 nord);;1 RUE BAPTISTE MARCET;78;78250;MEULAN-LES MUREAUX;Masseur Kinésithérapeute (MK);;36033109T;7;4 ans;30.0;49.011517, 1.926293
sanitaire;Versailles;CHI de Poissy St Germain en Laye - CHIPS (GHT 78 nord);780800850;CHI de Poissy St Germain en Laye - CHIPS (GHT 78 nord);;;;;CHI de Poissy St Germain en Laye - CHIPS (GHT 78 nord);;10 RUE CHAMP GAILLARD;78;78300;POISSY;Manipulateur en électroradiologie médicale (MEM);;36033108T;6;3 ans;45.0;48.918257, 2.023594
sanitaire;Versailles;CRF école de la CROIX ROUGE FRANCAISE;;CRF école de la CROIX ROUGE FRANCAISE;;;;;CRF école de la CROIX ROUGE FRANCAISE;;11 BOULEVARD SULLY;78;78200;MANTES LA JOLIE;Ambulancier (AMB);;56033104T;3;1 an;;48.998002, 1.677012
sanitaire;Paris;école D'ASSAS;750814246;école D'ASSAS;;;;;école D'ASSAS;;4 VILLA THORETON;75;75015;PARIS;Pédicure Podologue (PP);;;5;3 ans;60.0;48.837879, 2.284389
sanitaire;Versailles;Hôpital NOVO;950006338;Hôpital NOVO;;;;;Hôpital NOVO;;"ROUTE DE NOISY ""Les Oliviers""";95;95260;BEAUMONT-SUR-OISE;Infirmier (IDE);;36033102T;6;3 ans;75.0;49.144684, 2.310856
sanitaire;Paris;GH Paris Saint Joseph;750000523;GH Paris Saint Joseph;;;;;GH Paris Saint Joseph;;185 RUE RAYMOND LOSSERAND;75;75014;PARIS;Aide soignant (AS);;56033102T;4;1 an;90.0;48.829796, 2.310073
sanitaire;Créteil;IFMK Paul Guinot;940806110;IFMK Paul Guinot;;;;;IFMK Paul Guinot;;24 BOULEVARD CHASTENET DE GERY;94;94800;VILLEJUIF;Masseur Kinésithérapeute (MK);;36033109T;7;3 ans;20.0;48.802762, 2.357711
sanitaire;Créteil;IFITS - Institut de Formation Interhospitalier Théodore Simon;930011549;IFITS - Institut de Formation Interhospitalier Théodore Simon;;;;;IFITS - Institut de Formation Interhospitalier Théodore Simon;;19 AVENUE DE MAISON BLANCHE;93;93330;NEUILLY-SUR-MARNE;Ambulancier (AMB);;56033104T;3;1 an;110.0;48.866637, 2.554528
sanitaire;Créteil;lycée Angela Davis (ex Plaine Commune);930810338;lycée Angela Davis (ex Plaine Commune);;;;;lycée Angela Davis (ex Plaine Commune);;70 avenue George Sand;93;93200;SAINT-DENIS;Auxiliaire de puériculture (AP);;56033103T;4;1 an;24.0;48.915221, 2.3652
sanitaire;Créteil;lycée Armand Guillaumin (Orly) - Greta MTI94;940008758;lycée Armand Guillaumin (Orly) - Greta MTI94;;;;;lycée Armand Guillaumin (Orly) - Greta MTI94;;13 rue Lebrun;94;94400;VITRY-SUR-SEINE;Auxiliaire de puériculture (AP);;56033103T;4;1 an;30.0;48.782917, 2.381992
sanitaire;Créteil;lycée Louise Michel;;lycée Louise Michel;;;;;lycée Louise Michel;;7 RUE PIERRE MARIE DERRIEN;94;94500;CHAMPIGNY SUR MARNE;Aide soignant (AS);;56033102T;4;1 an;24.0;48.816898, 2.4956
sanitaire;Créteil;lycée Louise Michel - GRETA MTI 94;;lycée Louise Michel - GRETA MTI 94;;;;;lycée Louise Michel - GRETA MTI 94;;7 RUE PIERRE MARIE DERRIEN;94;94500;CHAMPIGNY SUR MARNE;Auxiliaire de puériculture (AP);;56033103T;4;1 an;58.0;48.816898, 2.4956
sanitaire;Créteil;lycée Uruguay - France;770015338;lycée Uruguay - France;;;;;lycée Uruguay - France;;1 AVENUE DES MARRONNIERS;77;77200;AVON;Auxiliaire de puériculture (AP);;56033103T;4;1 an;20.0;48.853053, 2.647571
sanitaire;Paris;"VYV3 Ile-de-France
(ex  USSIF -Fondation hospitalière Sainte-Marie)
08.08.23 @VV ; reçu courrier dde de suspendre temporairement la formation AP dès 09.23 - dde du temps pr réfléchir d'ici la fin de l'autorisation";750000523;"VYV3 Ile-de-France
(ex  USSIF -Fondation hospitalière Sainte-Marie)";;;;;"VYV3 Ile-de-France
(ex  USSIF -Fondation hospitalière Sainte-Marie)";;26 BOULEVARD BRUNE;75;75014;PARIS;Auxiliaire de puériculture (AP);;56033103T;4;1 an;20.0;48.826968, 2.307768
social;Versailles;ANIMATION 94;940020167;ANIMATION 94;ANIMATION 94;1 rue du Moutier, 94190 Villeneuve-Saint-Georges;VILLENEUVE SAINT GEORGES;NC;ANIMATION 94;3 avenue des Lots Communaux 92230 GENNEVILLIERS;3 avenue des Lots Communaux;92;92230;GENNEVILLIERS;Accompagnant éducatif et social;DEAES;56033207;3;1 an;20.0;48.934593, 2.293277
social;Créteil;ANIMATION 94 SAS FORMATION CONSEIL ET AUDIT;940020167;ANIMATION 94 SAS FORMATION CONSEIL ET AUDIT;ANIMATION 94 SAS FCA;1 Rue du Moutier, 94190 Villeneuve-Saint-Georges;Villeneuve Saint Georges;NC;ANIMATION 94 SAS FCA;1 Rue du Moutier, 94190 Villeneuve-Saint-Georges;1 Rue du Moutier;94;94190;VILLENEUVE SAINT GEORGES;Accompagnant éducatif et social;DEAES;56033207;3;1 an;37.0;48.728408, 2.44809
social;Versailles;ASSOCIATION DES COURS PROFESSIONNELS DE PHARMACIE, SANTE, SANITAIRE, SOCIAL ET ENVIRONNEMENT;780015939;ASSOCIATION COURS PROFESSIONNELS PHARMACIE ACADEMIE VERSAILLES;ACPPAV;Le Technoparc, 14 rue Gustave Eiffel 78306 POISSY CEDEX;POISSY CEDEX;0780293V;ACPPAV;Le Technoparc, 14 rue Gustave Eiffel 78306 POISSY CEDEX;14 rue Gustave Eiffel;78;78300;POISSY;Accompagnant éducatif et social;DEAES;56033207;3;1 an;130.0;48.946755, 2.06298
social;Créteil;ASTROLABE FORMATION;930006408;ASTROLABE FORMATION PFD;ASTROLABE;7 avenue François Coppé 93250 VILLEMOMBLE;VILLEMOMBLE;NC;ASTROLABE FORMATION - PFD;7 avenue François Coppé 93250 VILLEMOMBLE;7 avenue François Coppé;93;93250;VILLEMOMBLE;Accompagnant éducatif et social;DEAES;56033207;3;1 an;60.0;48.887145, 2.50475
social;Paris;CECCOF - CENTRE D'ETUDES CLINIQUES DES COMMUNICATIONS FAMILIALES;750022378;CECCOF FORMATION;CECCOF FORMATION;10 Rue Basfroi - 75011 PARIS;PARIS;NC;CECCOF FORMATION;10 Rue Basfroi - 75011 PARIS;10 Rue Basfroi;75;75011;PARIS;Médiateur familial;DEMF;-;6;;18.0;48.854115, 2.380062
social;Créteil;ASSOCIATION REGIONALE DES CEMEA IDF;930810700;CEMEA IDF - CENTRE DE FORMATION AUX PROFESSIONS EDUCATIVES ET SOCIALES;CEMEA IDF CFPES;65 rue des Cités - 93300 AUBERVILLIERS;AUBERVILLIERS;0932319R;CFPES CEMEA IDF;65 rue des Cités - 93300 AUBERVILLIERS;65 rue des Cités;93;93300;AUBERVILLIERS;Certificat d'aptitude aux fonctions d'encadrement et de responsable d'unité d'intervention sociale;CAFERUIS;26033207;6;2 ans;15.0;48.905763, 2.387206
social;Versailles;ASSOCIATION DU CENTRE DE FORMATION DE L'ESSONNE;910003649;CENTRE DE FORMATION DE L'ESSONNE;CFE;23 rue des Ateliers - 91350 GRIGNY;GRIGNY;NC;CFE;23 rue des Ateliers - 91350 GRIGNY;23 rue des Ateliers;91;91350;GRIGNY;Certificat d'aptitude aux fonctions d'encadrement et de responsable d'unité d'intervention sociale;CAFERUIS;26033207;6;2 ans;20.0;48.650387, 2.378179
social;Créteil;CERPE - CENTRE D'ETUDE ET DE RECHERCHE POUR LA PETITE ENFANCE;930811393;CENTRE D'ETUDE ET DE RECHERCHE POUR LA PETITE ENFANCE;CERPE;52 rue Charles Tillon - 93300 AUBERVILLIERS;AUBERVILLIERS;0932014J;CERPE;52 rue Charles Tillon - 93300 AUBERVILLIERS;52 rue Charles Tillon;93;93300;AUBERVILLIERS;Educateur Jeunes Enfants;DEEJE;26033203;6;3 ans;135.0;48.917289, 2.393309
